event_id,timestamp,user_id,username,role,department,privilege_level,record_limit,records_accessed,access_type,device_type,location,session_duration_min,external_emails_sent,off_hours_access,bulk_download_flag,unauthorized_access,usb_connected,failed_auth_attempts,vpn_usage,is_malicious,hour,day_of_week,is_weekend,avg_records_per_session,max_records_session,total_events,off_hours_ratio,bulk_download_ratio,external_email_ratio,avg_session_duration,usb_usage_count,failed_auth_ratio,unique_access_types,vpn_ratio,weekend_access_ratio,unauthorized_ratio,external_email_count,records_over_limit,session_anomaly_score,after_midnight,privilege_risk,device_risk,location_risk,access_type_risk
EVT001038,2024-02-06 07:41:50,USR0037,greenmichael,Admin,Pharmacy,high,50,37,delete,tablet,office,66,0,0,0,0,0,0,0,0,7,1,0,27.0,50,24,0.4583333333333333,0.041666666666666664,0.0,61.875,1,0.5416666666666666,4,0.16666666666666666,0.4583333333333333,0.0,0,0.74,0,0,1.0,0.5,0.1,1.0
EVT001882,2024-02-06 07:51:28,USR0065,cgriffith,Receptionist,Administration,low,5,5,view,workstation,remote,90,0,0,0,0,0,1,0,0,7,1,0,2.878787878787879,5,33,0.24242424242424243,0.0,0.0,78.42424242424242,1,0.5454545454545454,5,0.12121212121212122,0.24242424242424243,0.0,0,1.0,0,0,0.2,0.1,0.6,0.1
EVT000648,2024-02-06 08:06:10,USR0024,tjones,Admin,Neurology,high,50,18,view,workstation,office,41,0,0,0,0,0,0,0,0,8,1,0,24.551724137931036,48,29,0.3793103448275862,0.13793103448275862,0.0,62.55172413793103,0,0.6551724137931034,5,0.034482758620689655,0.3793103448275862,0.0,0,0.36,0,0,1.0,0.1,0.1,0.1
EVT003156,2024-02-06 09:41:15,USR0116,ldunn,Admin,Pediatrics,high,50,8,view,workstation,office,105,0,0,0,0,0,0,0,0,9,1,0,25.115384615384617,49,26,0.34615384615384615,0.038461538461538464,0.0,74.07692307692308,0,0.46153846153846156,5,0.07692307692307693,0.34615384615384615,0.0,0,0.16,0,0,1.0,0.1,0.1,0.1
EVT003108,2024-02-06 10:10:14,USR0114,nbartlett,Doctor,Neurology,high,20,7,edit,laptop,office,33,0,0,0,0,0,0,0,0,10,1,0,10.297297297297296,20,37,0.21621621621621623,0.05405405405405406,0.0,62.75675675675676,0,0.6756756756756757,5,0.10810810810810811,0.21621621621621623,0.0,0,0.35,0,0,1.0,0.3,0.1,0.3
EVT003692,2024-02-06 10:30:38,USR0139,tbowen,Doctor,Pediatrics,high,20,2,view,workstation,remote,15,0,0,0,0,0,1,0,1,10,1,0,25.054545454545455,80,55,0.6181818181818182,0.509090909090909,0.21818181818181817,17.636363636363637,28,1.3636363636363635,6,0.16363636363636364,0.2909090909090909,0.38181818181818183,111,0.1,0,0,1.0,0.1,0.6,0.1
EVT003429,2024-02-06 11:00:47,USR0128,bryanjohnson,Nurse,Neurology,medium,15,12,view,workstation,remote,44,0,0,0,0,0,1,0,0,11,1,0,8.777777777777779,13,18,0.16666666666666666,0.05555555555555555,0.0,64.44444444444444,0,0.4444444444444444,5,0.05555555555555555,0.16666666666666666,0.0,0,0.8,0,0,0.5,0.1,0.6,0.1
EVT002734,2024-02-06 11:40:04,USR0099,tina50,ITSupport,Pediatrics,medium,10,1,view,workstation,office,66,0,0,0,0,0,1,0,0,11,1,0,4.862068965517241,10,29,0.3103448275862069,0.0,0.0,69.65517241379311,0,0.5517241379310345,5,0.10344827586206896,0.3103448275862069,0.0,0,0.1,0,0,0.5,0.1,0.1,0.1
EVT002466,2024-02-06 11:48:21,USR0087,gina96,Nurse,Pharmacy,medium,15,7,delete,workstation,office,116,0,0,0,0,0,1,0,0,11,1,0,8.0,15,26,0.4230769230769231,0.0,0.0,60.19230769230769,1,0.5,4,0.07692307692307693,0.4230769230769231,0.0,0,0.4666666666666667,0,0,0.5,0.1,0.1,1.0
EVT001633,2024-02-06 11:51:15,USR0058,burnettbrittany,Doctor,Neurology,high,20,18,print,workstation,vpn,38,0,0,0,0,0,1,1,0,11,1,0,10.909090909090908,20,33,0.2727272727272727,0.06060606060606061,0.0,71.45454545454545,1,0.3939393939393939,5,0.12121212121212122,0.2727272727272727,0.0,0,0.9,0,0,1.0,0.1,0.4,0.5
EVT002917,2024-02-06 12:13:20,USR0108,amyfoster,Doctor,Cardiology,high,20,20,view,tablet,office,20,0,0,0,0,0,1,0,0,12,1,0,11.714285714285714,20,21,0.14285714285714285,0.23809523809523808,0.0,61.42857142857143,1,0.7619047619047619,4,0.09523809523809523,0.14285714285714285,0.0,0,1.0,0,0,1.0,0.5,0.1,0.1
EVT000468,2024-02-06 12:20:43,USR0018,robertdavidson,Receptionist,Oncology,low,5,5,view,laptop,vpn,63,0,0,0,0,0,1,1,0,12,1,0,3.189189189189189,5,37,0.35135135135135137,0.0,0.0,62.729729729729726,1,0.5945945945945946,6,0.02702702702702703,0.35135135135135137,0.0,0,1.0,0,0,0.2,0.3,0.4,0.1
EVT002698,2024-02-06 12:24:18,USR0098,taylorjillian,Receptionist,Oncology,low,5,4,edit,laptop,office,115,0,0,0,0,0,0,0,0,12,1,0,3.090909090909091,5,22,0.22727272727272727,0.0,0.0,77.5,2,0.4090909090909091,3,0.13636363636363635,0.22727272727272727,0.0,0,0.8,0,0,0.2,0.3,0.1,0.3
EVT001158,2024-02-06 12:24:20,USR0042,gainestara,Doctor,Neurology,high,20,6,delete,workstation,vpn,108,0,0,0,0,0,0,1,0,12,1,0,9.54054054054054,20,37,0.35135135135135137,0.05405405405405406,0.0,68.35135135135135,0,0.5135135135135135,6,0.13513513513513514,0.35135135135135137,0.0,0,0.3,0,0,1.0,0.1,0.4,1.0
EVT002721,2024-02-06 12:31:46,USR0099,tina50,ITSupport,Pediatrics,medium,10,10,view,tablet,office,81,0,0,0,0,0,1,0,0,12,1,0,4.862068965517241,10,29,0.3103448275862069,0.0,0.0,69.65517241379311,0,0.5517241379310345,5,0.10344827586206896,0.3103448275862069,0.0,0,1.0,0,0,0.5,0.5,0.1,0.1
EVT003047,2024-02-06 12:45:49,USR0112,wsanchez,Nurse,Administration,medium,15,7,view,workstation,office,120,0,0,0,0,0,1,0,0,12,1,0,9.08108108108108,15,37,0.1891891891891892,0.02702702702702703,0.0,74.24324324324324,1,0.5675675675675675,5,0.10810810810810811,0.1891891891891892,0.0,0,0.4666666666666667,0,0,0.5,0.1,0.1,0.1
EVT002386,2024-02-06 12:49:36,USR0084,annjordan,Doctor,IT,high,20,20,delete,workstation,unknown,91,0,0,0,0,0,0,0,0,12,1,0,10.766666666666667,20,30,0.26666666666666666,0.03333333333333333,0.0,72.43333333333334,1,0.43333333333333335,5,0.06666666666666667,0.26666666666666666,0.0,0,1.0,0,0,1.0,0.1,1.0,1.0
EVT002078,2024-02-06 13:47:19,USR0071,msmith,Admin,Emergency,high,50,50,edit,workstation,remote,42,0,0,0,0,0,1,0,0,13,1,0,22.806451612903224,50,31,0.3225806451612903,0.0,0.0,54.903225806451616,0,0.5806451612903226,4,0.12903225806451613,0.3225806451612903,0.0,0,1.0,0,0,1.0,0.1,0.6,0.3
EVT003861,2024-02-06 14:01:18,USR0146,juanberry,Admin,Emergency,high,50,34,view,tablet,office,22,0,0,0,0,0,0,0,0,14,1,0,25.0,48,28,0.21428571428571427,0.14285714285714285,0.0,61.214285714285715,1,0.6071428571428571,6,0.07142857142857142,0.21428571428571427,0.0,0,0.68,0,0,1.0,0.5,0.1,0.1
EVT000548,2024-02-06 14:10:27,USR0021,amandaaguirre,Admin,Radiology,high,50,19,edit,workstation,office,33,0,0,0,0,0,1,0,0,14,1,0,26.575757575757574,50,33,0.2727272727272727,0.12121212121212122,0.0,69.21212121212122,0,0.5454545454545454,5,0.15151515151515152,0.2727272727272727,0.0,0,0.38,0,0,1.0,0.1,0.1,0.3
EVT000829,2024-02-06 14:22:44,USR0028,tmorrison,Doctor,Radiology,high,20,10,download,external_usb,unknown,18,12,0,0,0,1,1,0,1,14,1,0,26.855263157894736,78,76,0.6710526315789473,0.4868421052631579,0.35526315789473684,18.013157894736842,38,1.2763157894736843,6,0.18421052631578946,0.27631578947368424,0.40789473684210525,220,0.5,0,0,1.0,1.0,1.0,0.8
EVT003704,2024-02-06 14:33:06,USR0139,tbowen,Doctor,Pediatrics,high,20,14,export,mobile,remote,13,0,0,1,0,0,0,0,1,14,1,0,25.054545454545455,80,55,0.6181818181818182,0.509090909090909,0.21818181818181817,17.636363636363637,28,1.3636363636363635,6,0.16363636363636364,0.2909090909090909,0.38181818181818183,111,0.7,0,0,1.0,0.7,0.6,0.9
EVT003113,2024-02-06 15:30:49,USR0114,nbartlett,Doctor,Neurology,high,20,11,view,workstation,office,111,0,0,0,0,0,0,0,0,15,1,0,10.297297297297296,20,37,0.21621621621621623,0.05405405405405406,0.0,62.75675675675676,0,0.6756756756756757,5,0.10810810810810811,0.21621621621621623,0.0,0,0.55,0,0,1.0,0.1,0.1,0.1
EVT003413,2024-02-06 15:38:21,USR0127,amiranda,Doctor,Pediatrics,high,20,12,view,tablet,office,16,0,0,0,0,0,1,0,0,15,1,0,10.277777777777779,20,18,0.2222222222222222,0.0,0.0,67.77777777777777,0,0.6111111111111112,4,0.05555555555555555,0.2222222222222222,0.0,0,0.6,0,0,1.0,0.5,0.1,0.1
EVT002942,2024-02-06 15:45:21,USR0109,debrareeves,Nurse,Administration,medium,15,3,view,laptop,office,73,0,0,0,0,0,1,0,0,15,1,0,7.09375,14,32,0.25,0.0625,0.0,62.65625,1,0.6875,6,0.09375,0.25,0.0,0,0.2,0,0,0.5,0.3,0.1,0.1
EVT000322,2024-02-06 15:56:22,USR0012,andreadouglas,Admin,Administration,high,50,27,view,laptop,office,75,0,0,0,0,0,0,0,0,15,1,0,30.8125,46,16,0.3125,0.0625,0.0,65.9375,0,0.5,4,0.25,0.3125,0.0,0,0.54,0,0,1.0,0.3,0.1,0.1
EVT002410,2024-02-06 16:04:08,USR0084,annjordan,Doctor,IT,high,20,12,view,workstation,office,100,0,0,0,0,0,0,0,0,16,1,0,10.766666666666667,20,30,0.26666666666666666,0.03333333333333333,0.0,72.43333333333334,1,0.43333333333333335,5,0.06666666666666667,0.26666666666666666,0.0,0,0.6,0,0,1.0,0.1,0.1,0.1
EVT001690,2024-02-06 16:07:46,USR0060,matthewandrews,ITSupport,Radiology,medium,10,7,export,tablet,office,65,0,0,0,0,0,1,0,0,16,1,0,5.0,10,26,0.2692307692307692,0.0,0.0,70.38461538461539,1,0.34615384615384615,5,0.0,0.2692307692307692,0.0,0,0.7,0,0,0.5,0.5,0.1,0.9
EVT000103,2024-02-06 16:19:22,USR0005,smithrebecca,Nurse,Cardiology,medium,15,2,view,workstation,office,43,0,0,0,0,0,0,0,0,16,1,0,8.52,15,25,0.24,0.0,0.0,75.64,1,0.44,6,0.2,0.24,0.0,0,0.13333333333333333,0,0,0.5,0.1,0.1,0.1
EVT000437,2024-02-06 16:56:34,USR0017,thomas40,Doctor,Pediatrics,high,20,14,view,workstation,remote,15,0,0,0,0,0,0,0,0,16,1,0,11.9,20,30,0.3333333333333333,0.03333333333333333,0.0,63.86666666666667,0,0.6666666666666666,5,0.13333333333333333,0.3333333333333333,0.0,0,0.7,0,0,1.0,0.1,0.6,0.1
EVT003594,2024-02-06 17:09:15,USR0136,mckinneypamela,Pharmacist,Neurology,medium,8,3,view,laptop,office,92,0,0,0,0,0,0,0,0,17,1,0,4.657894736842105,8,38,0.3684210526315789,0.0,0.0,64.73684210526316,1,0.42105263157894735,6,0.23684210526315788,0.3684210526315789,0.0,0,0.375,0,0,0.5,0.3,0.1,0.1
EVT000386,2024-02-06 17:16:09,USR0015,michael33,Receptionist,Radiology,low,5,1,edit,workstation,remote,19,0,0,0,0,0,1,0,0,17,1,0,2.774193548387097,5,31,0.2903225806451613,0.0,0.0,65.3225806451613,0,0.6451612903225806,6,0.06451612903225806,0.2903225806451613,0.0,0,0.2,0,0,0.2,0.1,0.6,0.3
EVT002586,2024-02-06 17:16:56,USR0092,timothyadams,Doctor,Pediatrics,high,20,18,view,workstation,office,83,0,0,0,0,0,0,0,0,17,1,0,11.88888888888889,20,9,0.4444444444444444,0.0,0.0,54.55555555555556,0,0.3333333333333333,3,0.1111111111111111,0.4444444444444444,0.0,0,0.9,0,0,1.0,0.1,0.1,0.1
EVT003741,2024-02-06 17:31:01,USR0140,james65,Doctor,Emergency,high,20,17,edit,laptop,remote,20,0,0,0,0,0,1,0,0,17,1,0,10.3,20,10,0.2,0.0,0.0,62.1,1,0.3,4,0.0,0.2,0.0,0,0.85,0,0,1.0,0.3,0.6,0.3
EVT000074,2024-02-06 17:34:10,USR0004,ramirezraymond,Nurse,IT,medium,15,2,view,workstation,office,96,0,0,0,0,0,1,0,0,17,1,0,7.166666666666667,15,18,0.2777777777777778,0.0,0.0,67.5,0,0.6666666666666666,5,0.0,0.2777777777777778,0.0,0,0.13333333333333333,0,0,0.5,0.1,0.1,0.1
EVT000483,2024-02-06 17:47:34,USR0018,robertdavidson,Receptionist,Oncology,low,5,3,view,tablet,office,52,0,0,0,0,0,0,0,0,17,1,0,3.189189189189189,5,37,0.35135135135135137,0.0,0.0,62.729729729729726,1,0.5945945945945946,6,0.02702702702702703,0.35135135135135137,0.0,0,0.6,0,0,0.2,0.5,0.1,0.1
EVT001596,2024-02-06 18:20:37,USR0057,thompsonmaxwell,Receptionist,Administration,low,5,20,download,laptop,unknown,26,0,0,1,1,0,0,0,1,18,1,0,6.8493150684931505,20,73,0.726027397260274,0.1506849315068493,0.3972602739726027,16.84931506849315,41,1.6575342465753424,6,0.2054794520547945,0.2465753424657534,0.3835616438356164,263,4.0,0,0,0.2,0.3,1.0,0.8
EVT002081,2024-02-06 18:31:32,USR0071,msmith,Admin,Emergency,high,50,37,edit,laptop,office,75,0,0,0,0,0,1,0,0,18,1,0,22.806451612903224,50,31,0.3225806451612903,0.0,0.0,54.903225806451616,0,0.5806451612903226,4,0.12903225806451613,0.3225806451612903,0.0,0,0.74,0,0,1.0,0.3,0.1,0.3
EVT002464,2024-02-06 18:35:38,USR0087,gina96,Nurse,Pharmacy,medium,15,5,edit,tablet,office,26,0,0,0,0,0,0,0,0,18,1,0,8.0,15,26,0.4230769230769231,0.0,0.0,60.19230769230769,1,0.5,4,0.07692307692307693,0.4230769230769231,0.0,0,0.3333333333333333,0,0,0.5,0.5,0.1,0.3
EVT000049,2024-02-06 18:55:29,USR0003,carolyn84,Nurse,Administration,medium,15,2,edit,tablet,remote,95,0,0,0,0,0,0,0,0,18,1,0,7.3076923076923075,14,13,0.23076923076923078,0.07692307692307693,0.0,63.15384615384615,0,0.46153846153846156,4,0.07692307692307693,0.23076923076923078,0.0,0,0.13333333333333333,0,0,0.5,0.5,0.6,0.3
EVT002419,2024-02-06 18:59:36,USR0085,fhurst,Receptionist,Pediatrics,low,5,1,view,workstation,office,118,0,0,0,0,0,1,0,0,18,1,0,2.9285714285714284,5,14,0.35714285714285715,0.0,0.0,72.35714285714286,0,0.35714285714285715,5,0.14285714285714285,0.35714285714285715,0.0,0,0.2,0,0,0.2,0.1,0.1,0.1
EVT000109,2024-02-07 00:31:47,USR0006,bwilliams,Receptionist,Neurology,low,5,2,download,external_usb,vpn,26,0,1,0,0,1,3,1,1,0,2,0,8.396825396825397,20,63,0.6984126984126984,0.23809523809523808,0.2857142857142857,17.063492063492063,35,2.0476190476190474,6,0.23809523809523808,0.23809523809523808,0.42857142857142855,163,0.4,0,1,0.2,1.0,0.4,0.8
EVT000131,2024-02-07 03:56:02,USR0006,bwilliams,Receptionist,Neurology,low,5,14,print,external_usb,vpn,13,13,1,0,1,1,8,1,1,3,2,0,8.396825396825397,20,63,0.6984126984126984,0.23809523809523808,0.2857142857142857,17.063492063492063,35,2.0476190476190474,6,0.23809523809523808,0.23809523809523808,0.42857142857142855,163,2.8,0,1,0.2,1.0,0.4,0.5
EVT002042,2024-02-07 06:13:41,USR0070,denisechristian,Pharmacist,Administration,medium,8,17,download,mobile,vpn,21,0,1,1,1,0,1,1,1,6,2,0,12.96551724137931,30,29,0.6551724137931034,0.3793103448275862,0.2413793103448276,16.620689655172413,10,2.3448275862068964,5,0.20689655172413793,0.2413793103448276,0.5172413793103449,48,2.125,0,0,0.5,0.7,0.4,0.8
EVT001569,2024-02-07 06:17:55,USR0057,thompsonmaxwell,Receptionist,Administration,low,5,2,download,laptop,office,7,0,1,0,0,0,0,0,1,6,2,0,6.8493150684931505,20,73,0.726027397260274,0.1506849315068493,0.3972602739726027,16.84931506849315,41,1.6575342465753424,6,0.2054794520547945,0.2465753424657534,0.3835616438356164,263,0.4,1,0,0.2,0.3,0.1,0.8
EVT002911,2024-02-07 07:24:27,USR0107,pinedasheryl,Doctor,Emergency,high,20,6,view,workstation,office,40,0,0,0,0,0,1,0,0,7,2,0,9.933333333333334,20,15,0.4,0.0,0.0,62.06666666666667,0,0.4666666666666667,3,0.0,0.4,0.0,0,0.3,0,0,1.0,0.1,0.1,0.1
EVT001072,2024-02-07 07:29:02,USR0038,perryvictor,ITSupport,Pharmacy,medium,10,4,view,workstation,office,54,0,0,0,0,0,0,0,0,7,2,0,5.111111111111111,9,27,0.25925925925925924,0.0,0.0,60.77777777777778,0,0.5925925925925926,4,0.1111111111111111,0.25925925925925924,0.0,0,0.4,0,0,0.5,0.1,0.1,0.1
EVT003213,2024-02-07 08:02:14,USR0118,deborah93,Nurse,Cardiology,medium,15,5,view,workstation,remote,81,0,0,0,0,0,0,0,0,8,2,0,7.0,11,20,0.35,0.0,0.0,75.15,1,0.3,5,0.2,0.35,0.0,0,0.3333333333333333,0,0,0.5,0.1,0.6,0.1
EVT002644,2024-02-07 08:07:08,USR0095,judy31,Nurse,Oncology,medium,15,14,view,tablet,office,32,0,0,0,0,0,1,0,0,8,2,0,7.625,15,32,0.34375,0.03125,0.0,68.25,1,0.5,5,0.09375,0.34375,0.0,0,0.9333333333333333,0,0,0.5,0.5,0.1,0.1
EVT002792,2024-02-07 08:49:28,USR0102,elliottsara,ITSupport,Neurology,medium,10,2,print,laptop,office,85,0,0,0,0,0,0,0,0,8,2,0,5.242424242424242,10,33,0.36363636363636365,0.0,0.0,65.57575757575758,1,0.48484848484848486,5,0.06060606060606061,0.36363636363636365,0.0,0,0.2,0,0,0.5,0.3,0.1,0.5
EVT002059,2024-02-07 09:09:07,USR0071,msmith,Admin,Emergency,high,50,25,view,laptop,office,48,0,0,0,0,0,1,0,0,9,2,0,22.806451612903224,50,31,0.3225806451612903,0.0,0.0,54.903225806451616,0,0.5806451612903226,4,0.12903225806451613,0.3225806451612903,0.0,0,0.5,0,0,1.0,0.3,0.1,0.1
EVT002199,2024-02-07 09:11:23,USR0075,lopezcrystal,Doctor,Radiology,high,20,5,view,workstation,office,38,0,0,0,0,0,0,0,0,9,2,0,10.090909090909092,19,11,0.09090909090909091,0.0,0.0,60.36363636363637,0,0.6363636363636364,4,0.18181818181818182,0.09090909090909091,0.0,0,0.25,0,0,1.0,0.1,0.1,0.1
EVT000613,2024-02-07 09:35:02,USR0022,jessicawhite,Doctor,Radiology,high,20,7,download,tablet,remote,27,0,0,0,0,0,10,0,1,9,2,0,32.30555555555556,63,36,0.6111111111111112,0.5277777777777778,0.3333333333333333,18.97222222222222,24,2.8055555555555554,6,0.1388888888888889,0.25,0.5555555555555556,102,0.35,0,0,1.0,0.5,0.6,0.8
EVT000565,2024-02-07 10:00:07,USR0021,amandaaguirre,Admin,Radiology,high,50,2,view,laptop,remote,41,0,0,0,0,0,1,0,0,10,2,0,26.575757575757574,50,33,0.2727272727272727,0.12121212121212122,0.0,69.21212121212122,0,0.5454545454545454,5,0.15151515151515152,0.2727272727272727,0.0,0,0.04,0,0,1.0,0.3,0.6,0.1
EVT001682,2024-02-07 10:13:58,USR0060,matthewandrews,ITSupport,Radiology,medium,10,4,view,laptop,office,82,0,0,0,0,0,1,0,0,10,2,0,5.0,10,26,0.2692307692307692,0.0,0.0,70.38461538461539,1,0.34615384615384615,5,0.0,0.2692307692307692,0.0,0,0.4,0,0,0.5,0.3,0.1,0.1
EVT001366,2024-02-07 10:33:06,USR0050,qanderson,Receptionist,Radiology,low,5,1,delete,laptop,office,61,0,0,0,0,0,0,0,0,10,2,0,3.1379310344827585,5,29,0.3448275862068966,0.0,0.0,77.51724137931035,0,0.5172413793103449,5,0.13793103448275862,0.3448275862068966,0.0,0,0.2,0,0,0.2,0.3,0.1,1.0
EVT003327,2024-02-07 11:26:35,USR0124,michaelfisher,Doctor,Emergency,high,20,12,view,workstation,office,62,0,0,0,0,0,1,0,0,11,2,0,12.756756756756756,20,37,0.2702702702702703,0.08108108108108109,0.0,67.24324324324324,0,0.3783783783783784,5,0.13513513513513514,0.2702702702702703,0.0,0,0.6,0,0,1.0,0.1,0.1,0.1
EVT000927,2024-02-07 11:30:18,USR0033,tmckinney,Doctor,IT,high,20,9,view,laptop,office,42,0,0,0,0,0,1,0,0,11,2,0,9.037037037037036,20,27,0.4074074074074074,0.037037037037037035,0.0,57.74074074074074,1,0.4444444444444444,4,0.18518518518518517,0.4074074074074074,0.0,0,0.45,0,0,1.0,0.3,0.1,0.1
EVT003855,2024-02-07 11:52:31,USR0146,juanberry,Admin,Emergency,high,50,4,edit,workstation,office,25,0,0,0,0,0,0,0,0,11,2,0,25.0,48,28,0.21428571428571427,0.14285714285714285,0.0,61.214285714285715,1,0.6071428571428571,6,0.07142857142857142,0.21428571428571427,0.0,0,0.08,0,0,1.0,0.1,0.1,0.3
EVT002139,2024-02-07 11:55:24,USR0073,adriana75,Nurse,Administration,medium,15,8,view,workstation,remote,35,0,0,0,0,0,1,0,0,11,2,0,7.914285714285715,14,35,0.3142857142857143,0.02857142857142857,0.0,65.82857142857142,0,0.37142857142857144,5,0.17142857142857143,0.3142857142857143,0.0,0,0.5333333333333333,0,0,0.5,0.1,0.6,0.1
EVT000802,2024-02-07 13:06:39,USR0028,tmorrison,Doctor,Radiology,high,20,8,export,external_usb,unknown,19,0,0,0,0,1,0,0,1,13,2,0,26.855263157894736,78,76,0.6710526315789473,0.4868421052631579,0.35526315789473684,18.013157894736842,38,1.2763157894736843,6,0.18421052631578946,0.27631578947368424,0.40789473684210525,220,0.4,0,0,1.0,1.0,1.0,0.9
EVT000649,2024-02-07 13:43:34,USR0024,tjones,Admin,Neurology,high,50,9,view,workstation,remote,17,0,0,0,0,0,1,0,0,13,2,0,24.551724137931036,48,29,0.3793103448275862,0.13793103448275862,0.0,62.55172413793103,0,0.6551724137931034,5,0.034482758620689655,0.3793103448275862,0.0,0,0.18,0,0,1.0,0.1,0.6,0.1
EVT001653,2024-02-07 13:49:34,USR0058,burnettbrittany,Doctor,Neurology,high,20,15,export,tablet,office,103,0,0,1,0,0,0,0,0,13,2,0,10.909090909090908,20,33,0.2727272727272727,0.06060606060606061,0.0,71.45454545454545,1,0.3939393939393939,5,0.12121212121212122,0.2727272727272727,0.0,0,0.75,0,0,1.0,0.5,0.1,0.9
EVT001282,2024-02-07 13:53:52,USR0047,kimberlyschneider,ITSupport,Cardiology,medium,10,1,view,laptop,office,98,0,0,0,0,0,1,0,0,13,2,0,6.147058823529412,10,34,0.38235294117647056,0.0,0.0,68.47058823529412,0,0.5294117647058824,6,0.11764705882352941,0.38235294117647056,0.0,0,0.1,0,0,0.5,0.3,0.1,0.1
EVT000223,2024-02-07 13:58:05,USR0008,whiterhonda,Doctor,Radiology,high,20,4,download,laptop,office,58,0,0,0,0,0,1,0,0,13,2,0,12.526315789473685,19,19,0.3157894736842105,0.10526315789473684,0.0,76.57894736842105,0,0.631578947368421,5,0.10526315789473684,0.3157894736842105,0.0,0,0.2,0,0,1.0,0.3,0.1,0.8
EVT003387,2024-02-07 14:38:15,USR0126,kristinegarcia,Doctor,Oncology,high,20,14,edit,laptop,office,23,0,0,0,0,0,1,0,0,14,2,0,11.542857142857143,20,35,0.2857142857142857,0.11428571428571428,0.0,57.74285714285714,0,0.6285714285714286,4,0.11428571428571428,0.2857142857142857,0.0,0,0.7,0,0,1.0,0.3,0.1,0.3
EVT002451,2024-02-07 14:46:44,USR0087,gina96,Nurse,Pharmacy,medium,15,13,view,workstation,vpn,113,0,0,0,0,0,0,1,0,14,2,0,8.0,15,26,0.4230769230769231,0.0,0.0,60.19230769230769,1,0.5,4,0.07692307692307693,0.4230769230769231,0.0,0,0.8666666666666667,0,0,0.5,0.1,0.4,0.1
EVT001734,2024-02-07 15:02:52,USR0061,russell44,Nurse,Oncology,medium,15,2,view,workstation,office,72,0,0,0,0,0,0,0,0,15,2,0,8.783783783783784,15,37,0.24324324324324326,0.08108108108108109,0.0,62.5945945945946,0,0.5135135135135135,5,0.05405405405405406,0.24324324324324326,0.0,0,0.13333333333333333,0,0,0.5,0.1,0.1,0.1
EVT002534,2024-02-07 15:13:06,USR0090,destiny68,Doctor,Radiology,high,20,15,view,workstation,office,90,0,0,0,0,0,0,0,0,15,2,0,11.454545454545455,20,33,0.3333333333333333,0.030303030303030304,0.0,64.72727272727273,1,0.5757575757575758,6,0.09090909090909091,0.3333333333333333,0.0,0,0.75,0,0,1.0,0.1,0.1,0.1
EVT001679,2024-02-07 15:36:52,USR0060,matthewandrews,ITSupport,Radiology,medium,10,9,view,tablet,remote,108,0,0,0,0,0,0,0,0,15,2,0,5.0,10,26,0.2692307692307692,0.0,0.0,70.38461538461539,1,0.34615384615384615,5,0.0,0.2692307692307692,0.0,0,0.9,0,0,0.5,0.5,0.6,0.1
EVT003939,2024-02-07 15:46:31,USR0149,david79,Nurse,Oncology,medium,15,5,view,workstation,office,44,0,0,0,0,0,0,0,0,15,2,0,7.68,15,25,0.36,0.0,0.0,65.44,0,0.52,3,0.16,0.36,0.0,0,0.3333333333333333,0,0,0.5,0.1,0.1,0.1
EVT002836,2024-02-07 16:01:47,USR0104,michelleturner,Doctor,IT,high,20,10,edit,workstation,office,105,0,0,0,0,0,0,0,0,16,2,0,11.666666666666666,20,12,0.4166666666666667,0.0,0.0,52.416666666666664,0,0.5,2,0.0,0.4166666666666667,0.0,0,0.5,0,0,1.0,0.1,0.1,0.3
EVT000877,2024-02-07 16:12:45,USR0030,smithpaul,Receptionist,Radiology,low,5,2,print,tablet,remote,106,0,0,0,0,0,0,0,0,16,2,0,2.8076923076923075,5,26,0.4230769230769231,0.0,0.0,73.65384615384616,1,0.4230769230769231,6,0.038461538461538464,0.4230769230769231,0.0,0,0.4,0,0,0.2,0.5,0.6,0.5
EVT002133,2024-02-07 16:13:02,USR0073,adriana75,Nurse,Administration,medium,15,6,view,workstation,office,39,0,0,0,0,0,0,0,0,16,2,0,7.914285714285715,14,35,0.3142857142857143,0.02857142857142857,0.0,65.82857142857142,0,0.37142857142857144,5,0.17142857142857143,0.3142857142857143,0.0,0,0.4,0,0,0.5,0.1,0.1,0.1
EVT001537,2024-02-07 16:21:27,USR0056,allenderek,ITSupport,Emergency,medium,10,2,edit,mobile,office,76,0,0,0,0,0,1,0,0,16,2,0,5.67741935483871,10,31,0.1935483870967742,0.0,0.0,67.12903225806451,1,0.5161290322580645,6,0.12903225806451613,0.1935483870967742,0.0,0,0.2,0,0,0.5,0.7,0.1,0.3
EVT003582,2024-02-07 16:22:29,USR0135,samantha13,Doctor,Oncology,high,20,15,export,workstation,remote,101,0,0,1,0,0,1,0,0,16,2,0,11.774193548387096,20,31,0.3548387096774194,0.0967741935483871,0.0,65.6774193548387,1,0.45161290322580644,6,0.12903225806451613,0.3548387096774194,0.0,0,0.75,0,0,1.0,0.1,0.6,0.9
EVT002629,2024-02-07 16:29:05,USR0095,judy31,Nurse,Oncology,medium,15,10,view,external_usb,office,102,0,0,0,0,1,0,0,0,16,2,0,7.625,15,32,0.34375,0.03125,0.0,68.25,1,0.5,5,0.09375,0.34375,0.0,0,0.6666666666666666,0,0,0.5,1.0,0.1,0.1
